level,design,fold_id,parent_fold_id,held_out_key,held_out_group,validation_target_date,role,sample_id
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W005::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W006::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W007::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W001::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W002::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W003::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W004::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W005::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W006::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W007::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V05-W001::C014::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W002::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W003::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W004::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W005::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W006::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W007::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W001::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W002::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W003::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W004::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W005::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W006::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W007::C015::C016
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W002::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W005::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W006::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W007::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W001::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W002::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W004::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W006::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W002::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W003::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W004::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W005::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W006::C016::C017
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W004::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W002::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W005::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W006::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W002::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W004::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W006::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W005::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W002::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W004::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W005::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V01-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W002::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W004::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W005::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W006::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V02-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W002::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W003::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W004::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W005::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W006::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V03-W007::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-V05-W001::C016::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W001::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W002::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W005::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W006::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-D01-W007::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W001::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W002::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W004::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H03-W006::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W002::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W003::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W004::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W005::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H04-W006::C017::C018
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W001::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W002::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W003::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W005::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W006::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H01-W007::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W001::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W002::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W003::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W004::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W006::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,train,P-H02-W007::C018::C019
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H05-W001::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H05-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H05-W006::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H05-W007::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H06-W001::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H06-W002::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H06-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H06-W004::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H06-W007::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W001::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W002::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W004::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W005::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-H07-W006::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W001::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W002::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W004::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W005::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W006::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V04-W007::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V05-W002::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V05-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V05-W004::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V05-W005::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V05-W007::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W002::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W003::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W004::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W005::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W006::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NE,,zone_id,GEO_NE,2023-05-16,validation,P-V06-W007::C018::C020
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W001::C003::C004
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W003::C003::C004
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W004::C003::C004
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W007::C003::C004
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W001::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W002::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W003::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W004::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W005::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W006::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W007::C003::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W001::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W002::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W004::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W005::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W001::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W002::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W003::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W004::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V01-W007::C004::C005
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W001::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W002::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W003::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W004::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W005::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W006::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H03-W007::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V02-W001::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-V02-W002::C005::C006
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W001::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W002::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W003::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W004::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W005::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W006::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-D01-W007::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W001::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W002::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W003::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W004::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W005::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H01-W006::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W001::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W002::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W004::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W005::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W006::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H02-W007::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W001::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W002::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W003::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W004::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W005::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W006::C005::C007
outer,spatiotemporal_leave_zone_out,lzo_2023-05-16_GEO_NW,,zone_id,GEO_NW,2023-05-16,train,P-H05-W007::C005::C007
